0.73190725	-1.5244621	-0.48510024	0.7422283	0.65765953	0.65223056	-1.245122
-0.23454843	-0.28862604	0.078145325	-0.23407164	-1.4120833	0.43326622	0.831452
1.4117805	-0.14876272	1.236052	2.638205	1.5773745	-0.8948386	-1.5108769
1.162995	0.6913821	0.70088726	1.7599673	1.1538628	-1.553376	-2.403784
0.36668095	-0.9859036	1.0564522	-1.7430168	-1.4458985	1.4899209	0.80561364
1.5953187	-2.7375836	-1.6380728	-5.1281257	-0.9700842	1.9647557	1.3505263
-2.284768	2.0570064	1.110638	2.2705064	0.29911906	-0.9917839	-1.1283551
0.70977837	-0.74397767	0.35426375	-0.028944891	-1.9658964	0.3016538	2.068481
0.5900205	-0.35806334	-1.5696915	-0.040437367	0.8865731	1.3140922	-0.9530727
-0.7806727	0.7019814	-0.16644719	1.69465	0.39861318	-1.8298094	-1.0691785
-0.54827356	1.7350127	-1.6326369	-0.03643457	-0.8087497	1.3916336	-0.2210981
-0.86537635	-0.8029692	-1.2839603	-0.36542216	-0.97114354	0.36779195	-0.38148135
4.705833	-6.336836	-4.7844286	-5.9324117	2.8212247	5.2763243	5.1947947
-4.442881	4.604491	3.5608265	3.7183766	-1.6155884	-5.229164	-5.143408
3.5280986	-0.19827758	-0.21544512	-2.5482914	1.2054012	1.9179032	0.4505271
-2.2692559	1.0938364	1.3971746	1.2510513	0.83668447	-2.1471453	-2.1147408
-1.2258077	0.60336256	0.6375299	1.6847738	0.7779141	-0.6743382	0.9301333
0.22569287	-2.9855244	-0.83457416	-0.36012864	-0.58348256	-1.6846498	-1.3445495
0.7589924	0.6871855	-0.50074637	0.39008182	0.7177789	1.0055534	1.1314335
-0.0783087	-0.04781596	1.4932626	0.59166914	-1.2765883	-0.24401025	1.5508236
0.3949594	-1.7806218	-1.9161679	-2.0590189	0.20223118	3.009712	-0.07681112
0.041944668	0.14368713	-0.770281	0.67238057	-1.516036	0.26190972	-0.23162761
0.16044621	-1.8947709	-1.472946	0.024812818	1.6581511	1.1418368	-0.98350567
-0.47389185	-1.1720215	1.6347235	-0.6589775	-1.202221	0.31317547	-0.44670296
0.5696793	-1.4168862	-0.5991704	-0.80868286	1.3773555	0.027912484	1.1863989
-3.9601383	4.4725747	1.7060196	2.297279	-0.9914779	-3.4126465	-1.7264777
-0.5937248	-0.30652994	-0.8866576	-0.60180885	0.8717626	-0.29025748	-1.1828707
4.926204	-3.545782	-5.771148	-4.224584	2.4049714	5.3492775	4.387114
1.3565365	-1.4827842	-0.40940762	-0.5983219	-1.4491563	0.36030117	1.2071991
-0.9331939	-0.65789104	-2.2557354	-0.156822	0.64949214	0.14175256	2.59636
-0.57592887	-1.0866781	0.2154242	0.17110486	1.1204863	0.42078608	-0.6326077
0.77534586	-0.8593265	1.6156081	-1.7341412	-1.3338764	1.6437137	0.32911438
0.3587386	-0.49567434	-0.3219878	0.05155709	-0.2625062	-0.16175713	-1.4671746
-0.62889844	1.4386752	0.7764341	1.7346112	-0.72058403	-0.34983462	-0.7984096
1.1085634	1.324404	-2.5573	-3.1098113	-1.8266398	1.7176116	0.372282
1.2185568	-0.9212301	0.18686688	0.59745854	0.30610976	-2.0142653	0.039032113
-0.83379257	0.31081945	0.13706484	0.8808213	-1.0327747	0.93002194	-1.6975161
-0.89424795	-1.3387932	-1.065364	-1.3669767	-0.79240155	0.019279651	1.2825098
1.308166	-0.24166869	-0.39615083	-0.19862168	-1.4431175	1.9436198	0.050159287
0.9400245	-0.25160655	-0.77119815	-1.5506841	1.841369	0.7868064	1.2930577
1.0089424	-1.2508299	-1.2243367	-0.7493318	-0.67101544	2.5629475	1.5565792
-1.1420234	1.2628422	0.17111586	2.5486674	-0.06077406	-0.42714518	-1.9016441
-0.44571766	1.0211036	1.0501094	0.4706717	0.40438715	-1.437853	-0.3899656
1.0679573	0.19722287	-0.44276282	-0.7089396	-1.5712141	1.0779344	-0.9107382
-0.13445768	-1.8222706	-0.54082316	-0.7192976	2.4040117	0.4365683	0.4919773
-1.3692603	3.526742	1.1403335	1.8065113	-0.6647066	-1.3777472	-0.2382573
-0.7050177	1.7240844	2.5826495	1.0271316	1.8744686	-1.9339454	-0.6096302
-1.8480201	2.1071563	1.4451092	2.3159208	0.13271718	-1.6262453	-0.6789125
0.096518196	0.89941156	3.1256564	0.9599312	-0.5050602	0.4037689	-0.14188108
-0.08063792	-0.67965734	-2.377598	-1.6780502	-0.1783091	0.5395099	1.3408426
-1.3367991	-0.13709645	1.0552074	0.6582332	-0.614325	-0.9898666	0.004254192
-0.07016176	0.5817538	1.2767956	-0.053703282	-0.30925024	1.2014575	1.2533516
-1.6073376	1.1612318	1.207603	0.44337243	-2.269039	-0.30969483	-1.8787866
-0.8264281	0.5451142	-1.3190893	0.95193845	-1.5799803	-0.38224617	-1.8480679
-0.28993672	-0.55095744	0.21567303	0.008322004	-1.0528436	1.2126371	0.65348524
1.580109	0.0041075116	-1.9271561	-2.1055837	0.3549894	0.7929573	2.992379
1.6929817	-0.13861333	-0.047242645	-0.11353068	2.0198882	2.2027338	2.246681
-0.89384055	0.16562118	-0.50813913	-0.5484374	-1.0686307	0.50734544	0.49346635
-0.49970388	0.90142506	-1.028049	-1.2664423	-0.31491718	-0.20250714	0.8541171
0.12088898	0.052160155	0.20010355	0.1607724	-0.05852123	-0.0706255	-1.0309274
-0.6129026	0.17668904	0.466316	0.7490762	1.3432599	-0.40307584	-0.1509964
2.2583573	-1.5286653	-0.9200747	-1.4607633	-0.3282375	0.4134589	1.933097
0.45256454	0.40957466	1.0043485	-0.001935753	1.063316	-0.110022485	1.5322112
1.108528	-1.0536375	-0.048920833	0.6638777	-0.067004316	-0.96526855	0.58228856
1.3966892	-0.02793284	0.4153416	0.09282769	-0.6135479	-0.36914814	0.038196713
-1.1436722	0.14322864	1.4594636	0.24887332	-0.13136154	-0.3983195	0.47643903
0.6405585	-0.21118583	-0.98584425	-0.5486215	-1.1918865	-0.080851786	-0.46033394
-1.2487409	1.1268729	-0.37313974	2.6113193	-1.2832397	-2.1399536	-1.6636921
-2.189943	1.2712579	-0.9728949	0.9542854	-0.20903823	-1.2830427	-1.832484
-1.5844759	1.1909952	-0.55082154	2.061717	0.31524354	0.9155629	-1.9659728
1.3630412	-0.8038675	-1.060154	-2.474391	2.8669963	-0.16975985	-0.64475554
4.223116	-5.573963	-5.4531426	-5.4308715	4.2375445	4.842843	5.4240355
-1.8846047	1.6748105	2.5312564	1.6201818	1.3115364	-0.8002439	-1.1373731
0.24369118	-0.08802696	0.59093165	0.39273915	-0.899975	-2.6127713	-1.4867167
-1.5255451	0.67928076	0.5847062	1.4498088	-0.044540796	-1.8381289	-0.13109456
-2.3444996	-0.055497278	0.6672262	-0.03426883	-0.46265104	-1.4037318	-1.7392368
0.38128132	1.1941502	-0.8027834	-1.2050003	0.43772817	0.05418693	-0.12768742
1.460108	-1.7712168	-0.85435545	-0.528601	1.7520808	1.9922975	2.9159386
-1.6775701	1.5374418	1.1007681	2.1738763	-0.012261587	-1.2757393	-2.1731763
-1.3994873	2.241661	0.8131211	2.6149008	0.7512838	-1.163429	0.48377723
0.24086362	-0.5277234	-0.37065852	-0.56645	0.31191522	-0.18914762	0.9326103
-3.3939445	2.6978266	2.4257593	1.0765376	-1.4490864	-1.4133067	-3.8069615
-0.049142964	1.183252	0.73837537	-0.5623912	1.7101929	-1.1458694	-0.028235003
0.21838234	0.78461456	-1.6029793	-0.3029688	0.30985606	-0.033171646	1.478064
-0.12434937	-0.8686571	-0.26518416	-0.30613184	-2.335488	-1.2923236	-0.42510107
-1.6139574	1.4259503	1.0960788	0.53355575	-1.0134116	-0.5772042	-2.703498
-1.4163457	-1.423017	-1.0040417	-0.86870337	-0.7537516	0.59239256	0.33646092
1.5142273	-1.8058188	-0.91475755	-0.9711641	1.1924604	1.0300587	1.126614
-0.2578938	-0.34091133	-0.95023835	0.7992094	0.13085572	0.8144613	-0.3462392
0.8792654	1.0898976	-1.7682145	0.29552418	0.46273583	0.4723827	0.23065282
-0.5643604	-0.76511884	-1.0487251	0.25480458	0.5344007	0.54320824	0.0103874095
1.9084759	-0.45009857	-0.99119717	-0.8155014	1.1544429	0.09377603	2.3470118
0.10080547	0.039348397	-1.287939	-1.1923194	0.6753087	1.1595699	-0.38684526
-5.1802278	6.1060557	6.006811	4.5274525	-2.1114135	-6.564274	-4.854208
1.8667167	-0.87313193	-1.4663774	-1.002017	1.1734934	1.6902573	1.5790943
0.54834443	1.2593763	-0.2249896	1.3094335	1.383795	-0.2090752	-1.7554597
0.5779344	-0.8388528	-0.7075589	0.481649	0.6372981	2.3584929	-0.7019545
-0.2428942	-0.44753775	-0.65180105	-0.31895974	-0.1442875	0.81196404	-0.3093275
-0.9327109	0.52395886	0.91557276	1.2029971	0.017510314	-0.44556904	-2.6218915
2.441908	-1.7425096	-0.2082083	-1.7987411	0.9878269	1.829232	2.4829102
0.13366318	-0.77708215	-4.067042	-1.7739697	-0.08011396	0.97735006	0.96148443
1.4286542	-1.3260355	2.525467	-0.56708586	-1.3344817	1.752286	0.01265393
2.954386	-2.199384	-1.2460634	-2.7175655	0.120482355	0.45625216	0.28047153
1.6299256	0.7577137	-0.8982169	0.86380655	-0.94040805	0.17811143	-0.1895327
-0.6146724	0.80514973	1.0622425	-0.9399285	-0.22932675	0.36484814	0.58435875
-1.9724313	0.4888868	1.6763378	0.11745029	0.40839076	-0.5765862	-0.07297524
0.95132023	1.7875996	0.614378	0.7135364	-0.030566111	2.2379057	1.9388164
0.38548982	-0.4711205	0.03373059	-0.7387604	-0.74163234	3.0656235	0.6393542
-0.454911	-2.2196622	-1.1802028	-0.67742693	-0.5070675	-1.2115556	-1.2426112
2.1248064	-3.2825341	-4.1217823	-4.0329747	1.4193404	3.6444623	4.2350345
-1.2561854	1.4333333	0.1928896	2.0160825	-0.13424939	-0.8747604	0.46779612
-1.630518	3.0412006	0.8358416	0.822531	1.1345127	-1.8214942	-1.1818929
-0.5621713	-1.3016527	1.3795309	0.6553219	-0.054340646	-0.8103546	-1.4555146
2.7458427	-1.0879709	-1.1019976	-0.85742044	0.13468169	-0.22067632	-0.5660769
-1.9352773	1.3230245	0.490829	-0.27868697	-0.37755486	-1.4409091	0.41953146
-1.3559965	2.2097669	1.7404196	2.8646865	-1.1186079	-1.1267774	-1.3787739
-0.41575345	1.2180798	-1.6680524	1.4712583	-1.5817171	-0.9512683	-2.0148475
-0.45029432	2.562244	1.4470377	-0.4062382	-0.7630314	-2.823434	-0.7978124
-1.4197153	2.6333485	0.3874445	-0.3784867	-1.1800566	-1.677151	-0.7373632
1.1912931	1.6651236	-1.4097095	-0.9448865	-0.20719925	-0.78020865	-1.4364239
0.50263405	0.19466749	1.3772557	-0.16698246	0.03972264	0.06310745	0.008420739
0.56791556	0.77218723	-1.5660276	-1.7137185	-0.46290663	0.2854011	1.2111883
-0.17925395	0.90573186	0.52017903	-0.121603	-0.29230246	-1.7656487	-0.58904994
0.04383351	0.85112756	-0.12690529	1.7423009	0.85677963	-1.3242193	-0.93241477
0.7321997	1.2348088	-0.31658226	-0.18102957	-1.7217928	0.6493524	-0.87724996
-0.75531197	-1.0687978	0.468677	-1.398703	-0.34311113	0.2959047	1.0636257
4.220888	-3.6057029	-3.9711933	-4.993211	2.963681	6.0509295	2.5533555
0.65571463	0.19844112	0.32913727	0.8959097	-0.25581384	1.370254	0.52842224
0.8194879	-0.002466431	-1.0203743	-0.7199606	1.0943251	-0.2029769	0.86957866
